address,full_address,Latitude,Longitude,dist_mrt,near_mrt
103 ANG MO KIO AVE 3 SINGAPORE,"Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore",1.3694176,103.8604291,1.2098146714750464,ANG MO KIO MRT STATION
105 ANG MO KIO AVE 4 SINGAPORE,"Ang Mo Kio Avenue 4, Lentor, Ang Mo Kio, Singapore, Central, 560622, Singapore",1.3822264,103.838766,0.6891161008106503,YIO CHU KANG MRT STATION (NS15)
344 ANG MO KIO AVE 3 SINGAPORE,"344, Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560344, Singapore",1.367981,103.84926185974228,0.21952005688933823,ANG MO KIO MRT STATION
324 ANG MO KIO AVE 3 SINGAPORE,"324, Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560324, Singapore",1.36833675,103.84687972133112,0.3466203633814271,ANG MO KIO MRT STATION
120 ANG MO KIO AVE 3 SINGAPORE,"120, Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560120, Singapore",1.37006085,103.84460024349188,0.5513145213851565,ANG MO KIO MRT STATION
124 ANG MO KIO AVE 6 SINGAPORE,"Ang Mo Kio Avenue 6, Ang Mo Kio, Singapore, Central, 569845, Singapore",1.3855158,103.8432669,0.457916787539689,YIO CHU KANG MRT STATION (NS15)
414 ANG MO KIO AVE 10 SINGAPORE,"414, Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560414, Singapore",1.3639471,103.85385131223782,0.8190063409038923,ANG MO KIO MRT STATION
438 ANG MO KIO AVE 10 SINGAPORE,"Times Experience, 438, Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 569619, Singapore",1.3594572,103.8558638,1.173953627361737,BISHAN MRT STATION (CC15)
427 ANG MO KIO AVE 3 SINGAPORE,"427, Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560427, Singapore",1.3693258,103.85455319325796,0.5593598265151422,ANG MO KIO MRT STATION
428 ANG MO KIO AVE 3 SINGAPORE,"428, Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560428, Singapore",1.36894055,103.8544114573384,0.5506836143593069,ANG MO KIO MRT STATION
473 ANG MO KIO AVE 10 SINGAPORE,"473, Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560473, Singapore",1.3630371,103.85685136006056,1.115907208460644,ANG MO KIO MRT STATION
573 ANG MO KIO AVE 3 SINGAPORE,"573, Ang Mo Kio Avenue 3, Cheng San Court, Ang Mo Kio, Singapore, Central, 560573, Singapore",1.3705693,103.85481250019537,0.5883689998926237,ANG MO KIO MRT STATION
585 ANG MO KIO AVE 3 SINGAPORE,"585, Ang Mo Kio Avenue 3, Cheng San Court, Ang Mo Kio, Singapore, Central, 560585, Singapore",1.37060475,103.85233152578124,0.3172274651606625,ANG MO KIO MRT STATION
456 ANG MO KIO AVE 10 SINGAPORE,"456A, Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 561456, Singapore",1.36780715,103.85812389124423,0.9811014302386404,ANG MO KIO MRT STATION
544 ANG MO KIO AVE 10 SINGAPORE,"544, Ang Mo Kio Avenue 10, Cheng San Green, Ang Mo Kio, Singapore, Central, 560544, Singapore",1.3739552000000002,103.85645547927548,0.8876543074448136,ANG MO KIO MRT STATION
640 ANG MO KIO AVE 6 SINGAPORE,"Ang Mo Kio Avenue 6, Ang Mo Kio, Singapore, Central, 569845, Singapore",1.3855158,103.8432669,0.457916787539689,YIO CHU KANG MRT STATION (NS15)
638 ANG MO KIO AVE 6 SINGAPORE,"Ang Mo Kio Avenue 6, Ang Mo Kio, Singapore, Central, 569845, Singapore",1.3855158,103.8432669,0.457916787539689,YIO CHU KANG MRT STATION (NS15)
646 ANG MO KIO AVE 6 SINGAPORE,"Ang Mo Kio Avenue 6, Ang Mo Kio, Singapore, Central, 569845, Singapore",1.3855158,103.8432669,0.457916787539689,YIO CHU KANG MRT STATION (NS15)
150 ANG MO KIO AVE 5 SINGAPORE,"150, Ang Mo Kio Avenue 5, Kebun Baru, Ang Mo Kio, Singapore, Central, 569878, Singapore",1.3767777,103.84201139498651,0.6425936998939219,YIO CHU KANG MRT STATION (NS15)
179 ANG MO KIO AVE 5 SINGAPORE,"Ang Mo Kio Avenue 5, Kebun Baru, Ang Mo Kio, Singapore, Central, 560180, Singapore",1.37703,103.8383289,0.9041145712381579,YIO CHU KANG MRT STATION (NS15)
336 ANG MO KIO AVE 1 SINGAPORE,"336, Ang Mo Kio Avenue 1, Ang Mo Kio, Singapore, Central, 560336, Singapore",1.3636141,103.85179825,0.745438858577189,ANG MO KIO MRT STATION
335 ANG MO KIO AVE 1 SINGAPORE,"335, Ang Mo Kio Avenue 1, Ang Mo Kio, Singapore, Central, 560335, Singapore",1.3632786499999998,103.85062951191776,0.7494388677853472,ANG MO KIO MRT STATION
401 ANG MO KIO AVE 10 SINGAPORE,"401, Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560401, Singapore",1.3610272,103.8553897362804,1.1835846281881643,ANG MO KIO MRT STATION
439 ANG MO KIO AVE 10 SINGAPORE,"439, Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560439, Singapore",1.3663031,103.85349591975684,0.5954154824296712,ANG MO KIO MRT STATION
430 ANG MO KIO AVE 3 SINGAPORE,"430, Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560430, Singapore",1.3689985,103.8527638315924,0.3711968886904836,ANG MO KIO MRT STATION
460 ANG MO KIO AVE 10 SINGAPORE,"460A, Ang Mo Kio Avenue 10, Teck Ghee Grandeur, Ang Mo Kio, Singapore, Central, 561460, Singapore",1.36661685,103.85897062491296,1.1093966280086107,ANG MO KIO MRT STATION
459 ANG MO KIO AVE 10 SINGAPORE,"459, Ang Mo Kio Avenue 10, Teck Ghee Grandeur, Ang Mo Kio, Singapore, Central, 560459, Singapore",1.36702765,103.85938167517668,1.138802343939654,ANG MO KIO MRT STATION
716 ANG MO KIO AVE 6 SINGAPORE,"716, Ang Mo Kio Avenue 6, Ang Mo Kio, Singapore, Central, 560716, Singapore",1.37148765,103.8458657951172,0.44537285631684925,ANG MO KIO MRT STATION
545 ANG MO KIO AVE 10 SINGAPORE,"545, Ang Mo Kio Avenue 10, Cheng San Green, Ang Mo Kio, Singapore, Central, 560545, Singapore",1.37318985,103.8562915008488,0.8315197296297813,ANG MO KIO MRT STATION
620 ANG MO KIO AVE 9 SINGAPORE,"Ang Mo Kio Avenue 9, Ang Mo Kio, Singapore, Central, 569845, Singapore",1.3837038,103.8411595,0.47350417532826744,YIO CHU KANG MRT STATION (NS15)
622 ANG MO KIO AVE 9 SINGAPORE,"622, Ang Mo Kio Avenue 9, Lentor, Ang Mo Kio, Singapore, Central, 560622, Singapore",1.3817737499999998,103.83979812792045,0.5723963766745557,YIO CHU KANG MRT STATION (NS15)
259 ANG MO KIO AVE 2 SINGAPORE,"The Clover @ Kebun Baru, 259, Ang Mo Kio Avenue 2, Kebun Baru, Ang Mo Kio, Singapore, Central, 560259, Singapore",1.3685800499999998,103.83158468454434,2.0036384475912232,ANG MO KIO MRT STATION
101 ANG MO KIO AVE 3 SINGAPORE,"Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore",1.3694176,103.8604291,1.2098146714750464,ANG MO KIO MRT STATION
620 BEDOK RESERVOIR RD SINGAPORE,"620, Bedok Reservoir Road, Bedok, Singapore, Northeast, 470620, Singapore",1.3338653,103.91821965904624,0.10112125023694582,BEDOK NORTH MRT STATION (DT29)
18 BEDOK STH RD SINGAPORE,"Prime supermarket, 18, Bedok South Road, Bedok, Singapore, Southeast, 460018, Singapore",1.3210368,103.9347053,1.463905975025257,TANAH MERAH MRT STATION (EW4)
2 BEDOK STH AVE 1 SINGAPORE,"2, Bedok South Avenue 1, Bedok, Singapore, Southeast, 460002, Singapore",1.3212585,103.9332190782861,1.6015290732130034,TANAH MERAH MRT STATION (EW4)
20 CHAI CHEE RD SINGAPORE,"Al-Haji, 20, Chai Chee Road, Ping-An Gardens, Bedok, Singapore, Southeast, 461020, Singapore",1.3258283,103.923042,1.1398611329145283,BEDOK NORTH MRT STATION (DT29)
21 CHAI CHEE RD SINGAPORE,"21, Chai Chee Road, Ping-An Gardens, Bedok, Singapore, Southeast, 461021, Singapore",1.32594485,103.92218540126314,1.0842621667010983,BEDOK NORTH MRT STATION (DT29)
59 CHAI CHEE RD SINGAPORE,"59, Chai Chee Road, Ping-An Gardens, Bedok, Singapore, Southeast, 460059, Singapore",1.3248808,103.9202465715926,0.9169910477646305,KEMBANGAN MRT STATION (EW6)
